ID,Tipo_escuela,ESCUELA,GRADO,Grupo,Anios,Total_meses,Sexo,Calificacion,ConteoT,Target,NumEntrenamientos,ConteoCorrecto11-14,Conteocorrecto_Target11-14,NumEntrenamientos2,ConteoCorrecto12-13,Conteocorrecto_Target12-13,Nivel _actividad,Sonrisa_Risa,Placer_alta_intensidad,Impulsividad,Aprox,Timidez,Miedo,Malestar,Tristeza,Frustracion,Autotranquilizacion,control_Inhibitorio,Placer_baja_intensidad,Sensibilidad perceptual,Atencion_foc,Shifting,conjunto_atencion,CE_condistractibilidad,AfectoNegativo,ExtraversionSurgency,CE_sindistractibilidad,Alerta,Orientacion,Conflicto,Errores_totales,ANT_porcentaje_errores_total,ANT_errores_omision,ANT_porcentaje_errores_omision,ANT_errores_comision,ANT_porcentaje_errores_comision,ANT_porcentajecorrecto,ANT_porcentaje_correctas_62.56,ANT_porcentaje_correctas_62.564_filtered,Alerta_62.56,Orientacion_62.56,Conflicto_62.56,Central_Cue_rt,Spatial_Cue_rt,Central_Cue_filtered,Spatial_Cue_filtered,ANT_Filtrado,Alerta_filtrado2,Orientacion_filtrado3,Conflicto_filtrado4,Perfiles,Perfiles_sindistac,CE_AltosBajos,AN_AltosBajos,Surgency_AltosBajos,CE_sindistrac_AltosBajos,CE_super_AltosBajos,AN_super_AltosBajos,Sugency_super_AltosBajos,CE_sindistrac_super_AltosBajos,Alerta_AltosBajos,Orientacion_AltosBajos,Conflicto_AltosBajos
244,0,2,1,7,6,77,0,9,13,1,3,1,1,2,1,1,7,4.083333333,5.307692308,4.384615385,4.230769231,4.615384615,3.833333333,3.333333333,4.583333333,4.846153846,4.230769231,3,3.818181818,4.583333333,4.333333333,5.6,4.785714286,4.266969697,4.165384615,4.936965812,3.933712121,224.5,124,101.5,42,27.08333333,14,9.523809524,28,19.04761905,72.91666667,1,72.91666667,224.5,124,101.5,968.9166667,976.2083333,968.9166667,976.2083333,72.91666667,224.5,124,101.5,0,0,0,0,1,0,0,#N/A,1,0,1,1,1
245,0,2,1,7,,,1,9.6,12,0,3,1,0,1,1,0,4.538461538,5.461538462,3.769230769,4.769230769,5.076923077,4.538461538,5.5,5.083333333,4.5,4.461538462,4.666666667,5.307692308,4.384615385,5.083333333,3.444444444,4,3.642857143,4.444017094,4.842307692,4.692307692,4.555021368,35.5,-12,139.5,12,6.25,3,2.040816327,9,6.12244898,93.75,1,93.75,35.5,-12,139.5,826.65625,773.4722222,826.65625,773.4722222,93.75,35.5,-12,139.5,1,1,0,1,1,0,0,1,#N/A,0,0,0,1
246,0,2,1,7,6,72,1,9.3,,,3,NA,NA,NA,NA,NA,4.384615385,3.909090909,4.454545455,4.833333333,4.727272727,4.416666667,4.1,4.166666667,4.166666667,5.615384615,5,4.846153846,4.307692308,4.583333333,4.666666667,4,4.428571429,4.480769231,4.60974359,4.454254079,4.600961538,102,-12,93,75,50,2,1.360544218,73,49.65986395,50,0,,,,,606.7333333,641.3333333,,,,,,,1,1,0,1,0,0,#N/A,1,#N/A,#N/A,1,0,0
247,0,2,2,8,,0,0,9.4,12,1,3,1,1,1,1,1,5.538461538,3.583333333,6,5.615384615,5,5.384615385,5,5,5.545454545,3.923076923,3.615384615,4.846153846,5,5.333333333,5.111111111,6,5.428571429,5.258119658,4.616783217,5.186965812,5.072649573,106.5,-31.5,136,12,6.25,0,0,12,8.163265306,93.75,1,93.75,106.5,-31.5,136,705.1875,702.0857143,705.1875,702.0857143,93.75,106.5,-31.5,136,3,3,1,1,1,1,1,1,1,1,1,0,1
248,0,2,2,8,,0,0,9.5,15,0,3,0,0,2,0,0,4.153846154,4.923076923,5.230769231,4.384615385,3.333333333,4.538461538,4.916666667,4,4.583333333,3.307692308,4.538461538,3.769230769,4.461538462,4.916666667,4.555555556,5.6,4.928571429,4.660598291,4.269230769,4.427350427,4.425747863,112,82.5,172,14,7.638888889,2,1.360544218,12,8.163265306,92.36111111,1,92.36111111,112,82.5,172,846.84375,763.7714286,846.84375,763.7714286,92.36111111,112,82.5,172,0,0,0,0,0,0,#N/A,#N/A,#N/A,0,1,1,1
249,0,2,2,8,,0,0,7.5,20,0,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,0,2,2,8,,0,1,8.6,11,1,3,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0,2,2,8,,0,0,9.9,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,0,2,2,8,,0,0,8.8,12,0,3,1,0,1,1,0,5.333333333,4.333333333,5.461538462,3.615384615,4.692307692,4.230769231,4.583333333,4.333333333,4.583333333,4.538461538,4.769230769,4.769230769,4.923076923,4.583333333,5,5.4,5.142857143,4.935128205,4.561538462,4.611111111,4.818910256,43,-52,161,8,4.166666667,3,2.040816327,5,3.401360544,95.83333333,1,95.83333333,43,-52,161,875.6,928.3714286,875.6,928.3714286,95.83333333,43,-52,161,3,1,1,1,1,0,#N/A,1,#N/A,#N/A,0,0,1
253,0,2,2,8,,0,1,8.2,12,1,3,1,1,2,1,1,4.7,4.230769231,5.461538462,4.25,4.384615385,5.153846154,4.25,5.083333333,4.166666667,5.818181818,4.846153846,4.384615385,4.666666667,4.727272727,4.777777778,5,4.857142857,4.711266511,4.832867133,4.696794872,4.639083139,13,58.5,128,44,28.47222222,8,5.442176871,36,24.48979592,71.52777778,1,71.52777778,13,58.5,128,733.6333333,723.5,733.6333333,723.5,71.52777778,13,58.5,128,3,1,1,1,1,0,#N/A,1,#N/A,#N/A,0,1,1
254,0,2,2,8,,0,1,9.1,13,1,3,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0,2,2,8,,0,0,9.8,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0,2,2,8,,0,0,8,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,0,2,2,8,,0,1,9,11,0,3,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0,2,2,8,,0,1,9.6,,,3,NA,NA,NA,NA,NA,3.923076923,4,5.25,3.692307692,4.615384615,4.538461538,4.833333333,5.083333333,4.75,4,4.692307692,5.615384615,4.769230769,4.333333333,4.666666667,5,4.785714286,4.876923077,4.671794872,4.336538462,4.846153846,46.5,21,141,17,9.722222222,0,0,17,11.56462585,90.27777778,1,90.27777778,46.5,21,141,574.7941176,526.15625,574.7941176,526.15625,90.27777778,46.5,21,141,3,3,1,1,0,1,#N/A,1,0,#N/A,0,0,1
259,0,2,2,8,,0,1,9.4,12,1,3,1,1,2,1,1,4.545454545,5.384615385,4.692307692,4.25,4.769230769,3.692307692,6,3.75,4.363636364,3.75,5.846153846,4.846153846,5.25,5,3.333333333,4,3.571428571,4.485897436,4.741958042,4.555652681,4.607371795,12.5,8,135,18,10.41666667,7,4.761904762,11,7.482993197,89.58333333,1,89.58333333,12.5,8,135,942.0909091,968.2903226,942.0909091,968.2903226,89.58333333,12.5,8,135,1,1,0,1,0,0,#N/A,1,#N/A,#N/A,0,0,1
260,0,2,2,8,,0,0,9.4,13,0,3,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0,2,2,8,,0,0,9.3,13,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,0,2,2,8,,0,1,9.7,11,1,3,1,1,2,0,0,4.75,3.615384615,4.384615385,4.538461538,3.666666667,4.923076923,3.833333333,4.166666667,4.181818182,4.5,4.538461538,3.461538462,3.769230769,4.166666667,5.222222222,5.4,5.285714286,4.403931624,4.244055944,4.313034188,4.15491453,6,71,131,12,6.25,1,0.680272109,11,7.482993197,93.75,1,93.75,6,71,131,789.4,718.1818182,789.4,718.1818182,93.75,6,71,131,0,0,0,0,0,0,0,#N/A,0,0,0,1,1
263,0,2,2,8,,0,1,8.2,14,1,3,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,0,2,2,8,8,97,1,8.4,11,1,3,1,1,1,0,0,5.230769231,5.692307692,5.307692308,4.692307692,6.416666667,4,5.5,4.181818182,4,5.538461538,4.076923077,2.833333333,4.846153846,5.272727273,3.5,3.4,3.461538462,3.97044289,4.659440559,5.223290598,4.113053613,120,71,140,8,3.472222222,1,0.680272109,7,4.761904762,96.52777778,1,96.52777778,120,71,140,729.0833333,688.4285714,729.0833333,688.4285714,96.52777778,120,71,140,1,1,0,1,1,0,0,1,1,0,1,1,1
265,0,2,2,8,,0,1,8.3,12,1,3,1,1,1,1,1,4.076923077,4.461538462,4.461538462,3.769230769,4.769230769,2.692307692,3.333333333,3.916666667,3.666666667,3.384615385,5.307692308,6.153846154,5.923076923,5.083333333,4.888888889,5.6,5.142857143,5.52982906,3.921794872,4.038461538,5.512286325,75.5,95,130,17,9.722222222,1,0.680272109,16,10.88435374,90.27777778,1,90.27777778,75.5,95,130,790.8709677,702.1470588,790.8709677,702.1470588,90.27777778,75.5,95,130,2,2,1,0,0,1,1,0,0,1,1,1,1
266,0,2,2,8,,0,0,9.8,12,1,3,1,1,1,1,1,4.230769231,4.384615385,4.769230769,4.461538462,4.615384615,4.307692308,4.416666667,4.416666667,4.583333333,4.461538462,4.230769231,4.230769231,4.384615385,5.166666667,4.555555556,4.8,4.642857143,4.627521368,4.421794872,4.461538462,4.584401709,46,-32,136.5,34,22.22222222,1,0.680272109,33,22.44897959,77.77777778,1,77.77777778,46,-32,136.5,794.6428571,861.875,794.6428571,861.875,77.77777778,46,-32,136.5,1,1,0,1,0,0,#N/A,#N/A,#N/A,#N/A,0,0,1
267,0,2,2,8,,0,0,7.6,12,1,3,1,1,3,1,1,4.923076923,4.307692308,5.230769231,4.846153846,5,4.846153846,4.416666667,5.5,4.083333333,4.615384615,5.153846154,4.384615385,4.923076923,5.5,4.777777778,5.8,5.142857143,5.077094017,4.753846154,4.858974359,4.896367521,-126,-118,152,89,59.72222222,23,15.6462585,66,44.89795918,40.27777778,0,,,,,670.1666667,641.1363636,,,,,,,3,3,1,1,1,1,1,1,1,#N/A,0,0,1
268,0,2,2,8,,0,1,9.2,12,1,3,1,1,2,1,1,3.846153846,4.384615385,5.153846154,3.846153846,4.846153846,4.923076923,4.416666667,4.333333333,5.25,4.153846154,4.307692308,4.615384615,4.230769231,5.166666667,4.555555556,4.6,4.571428571,4.633675214,4.492307692,4.5,4.642094017,59.5,109.5,270,27,16.66666667,8,5.442176871,19,12.92517007,83.33333333,1,83.33333333,59.5,109.5,270,939.09375,863.8666667,939.09375,863.8666667,83.33333333,59.5,109.5,270,1,1,0,1,0,0,#N/A,#N/A,#N/A,#N/A,1,1,1
269,0,2,2,8,,0,0,9.2,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0,2,2,8,,0,1,8.9,11,1,3,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,0,2,2,8,,0,1,9.5,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0,2,2,8,,0,1,9.4,12,0,3,1,0,1,1,0,3.384615385,2.923076923,6.615384615,4.846153846,4.384615385,5.333333333,4.666666667,5.25,5.818181818,4.461538462,4,4.307692308,4.615384615,6.5,4.888888889,4.8,4.857142857,5.022393162,4.839277389,4.581196581,5.077991453,-19,-16,111.5,11,5.555555556,0,0,11,7.482993197,94.44444444,1,94.44444444,-19,-16,111.5,725.3333333,718.3428571,725.3333333,718.3428571,94.44444444,-19,-16,111.5,3,3,1,1,1,1,1,1,#N/A,1,0,0,1
273,1,3,0,9,,0,1,,12,1,3,1,1,2,1,1,5.846153846,5.692307692,6.461538462,6.230769231,5.923076923,1.692307692,4.5,2.083333333,4.666666667,5.384615385,4.75,2.923076923,5.384615385,4.833333333,3.222222222,4.8,3.785714286,4.232649573,4.276923077,5.307692308,4.090811966,149.5,-18.5,64,41,26.38888889,2,1.360544218,39,26.53061224,73.61111111,1,73.61111111,149.5,-18.5,64,478.4230769,460.6190476,478.4230769,460.6190476,73.61111111,149.5,-18.5,64,0,0,0,0,1,0,0,#N/A,1,0,1,0,0
274,1,3,0,9,,0,0,,11,0,3,1,0,2,0,0,4.846153846,5.076923077,5.769230769,4.461538462,5.923076923,3.846153846,3.416666667,3.916666667,3.583333333,4.076923077,5.615384615,5.692307692,6.230769231,5,5,5.2,5.071428571,5.424615385,4.121794872,4.987179487,5.480769231,-10,126.5,131,20,11.80555556,6,4.081632653,14,9.523809524,88.19444444,1,88.19444444,-10,126.5,131,907.375,834.7741935,907.375,834.7741935,88.19444444,-10,126.5,131,2,2,1,0,1,1,1,#N/A,1,1,0,1,1
275,1,3,0,9,,0,1,,,,3,NA,NA,NA,NA,NA,3.384615385,4.769230769,4.384615385,4.076923077,6.153846154,4,4.666666667,3.916666667,3.333333333,2.846153846,4.615384615,4.692307692,5.538461538,4.833333333,6,5,5.642857143,5.212820513,3.875641026,4.461538462,5.266025641,127.5,62,391,45,29.16666667,13,8.843537415,32,21.76870748,70.83333333,1,70.83333333,127.5,62,391,1012.346154,891.9166667,1012.346154,891.9166667,70.83333333,127.5,62,391,2,2,1,0,0,1,1,0,#N/A,1,1,1,1
276,1,3,0,9,,0,0,,14,1,3,1,1,1,0,0,4.615384615,5.666666667,4.416666667,4.333333333,5.461538462,2.461538462,5.545454545,5.083333333,5.3,4.461538462,5.538461538,4.846153846,5.166666667,4.909090909,5.333333333,5,5.214285714,5.051048951,5.185757576,4.492521368,5.063811189,-55,25.5,60.5,42,27.08333333,5,3.401360544,37,25.17006803,72.91666667,1,72.91666667,-55,25.5,60.5,776.5357143,742.1481481,776.5357143,742.1481481,72.91666667,-55,25.5,60.5,3,3,1,1,0,1,1,1,#N/A,1,0,0,0
277,1,3,0,9,,0,0,,13,1,3,1,1,2,1,1,5.923076923,5.538461538,6.5,6.333333333,5.416666667,1.307692308,2.75,4.75,2.545454545,4.230769231,4.363636364,3.538461538,4.692307692,6.416666667,4.222222222,4.6,4.357142857,4.693931624,3.727972028,5.169871795,4.71741453,196.5,21.5,61.5,29,18.05555556,21,14.28571429,8,5.442176871,81.94444444,1,81.94444444,196.5,21.5,61.5,964.8235294,917.862069,964.8235294,917.862069,81.94444444,196.5,21.5,61.5,0,0,0,0,1,0,#N/A,0,1,#N/A,1,0,0
278,1,3,0,9,,0,0,,12,1,3,1,1,2,1,1,3.769230769,4.461538462,3.846153846,3.692307692,4.769230769,3.153846154,4.583333333,4.333333333,5.166666667,4.230769231,4.75,6.153846154,5.846153846,4.583333333,6,4.2,5.357142857,5.356666667,4.612820513,3.948717949,5.645833333,52.5,-68.5,87.5,11,5.555555556,7,4.761904762,4,2.721088435,94.44444444,1,94.44444444,52.5,-68.5,87.5,1064.277778,1116.771429,1064.277778,1116.771429,94.44444444,52.5,-68.5,87.5,3,3,1,1,0,1,1,1,0,1,0,0,0
279,1,3,0,9,,0,0,,12,1,3,1,1,2,1,1,5.076923077,5.769230769,4.692307692,4.615384615,5.384615385,3.615384615,3.909090909,3.166666667,3.083333333,4.076923077,5,5.076923077,4.923076923,4.4,5.222222222,5.2,5.214285714,4.964444444,3.847202797,4.858974359,4.905555556,225,-8,23,116,78.47222222,2,1.360544218,114,77.55102041,21.52777778,0,,,,,659.7272727,691,,,,,,,2,2,1,0,1,1,#N/A,0,1,#N/A,1,0,0
280,1,3,0,9,,0,0,,12,1,3,1,1,2,1,1,4.769230769,4.461538462,3.846153846,5.230769231,5.538461538,3.230769231,5.5,4,4.166666667,4.230769231,4.615384615,4.461538462,5.076923077,4.5,5.222222222,4.6,5,4.772136752,4.502564103,4.512820513,4.81517094,99,10.5,160.5,30,18.75,8,5.442176871,22,14.96598639,81.25,1,81.25,99,10.5,160.5,886.4230769,840.8965517,886.4230769,840.8965517,81.25,99,10.5,160.5,3,1,1,1,0,0,#N/A,#N/A,#N/A,#N/A,1,0,1
281,1,3,0,9,,0,0,,12,0,3,1,0,1,1,0,4.923076923,5,4.923076923,4.692307692,5.833333333,3.615384615,4.25,5.083333333,5,5.076923077,3.769230769,4.076923077,4.692307692,4.75,3.888888889,4.4,4.071428571,4.361623932,4.635897436,4.831196581,4.352029915,-198.5,-65,-23,47,30.55555556,18,12.24489796,29,19.72789116,69.44444444,1,69.44444444,-198.5,-65,-23,1011.08,1027.607143,1011.08,1027.607143,,,,,1,1,0,1,1,0,0,1,1,0,0,0,0
282,1,3,0,9,,0,1,,12,1,3,1,1,2,1,1,4.769230769,5.384615385,4.846153846,4.692307692,5.846153846,3.153846154,4.166666667,3.833333333,3.833333333,4.153846154,5.153846154,5.384615385,5.846153846,5.166666667,5.333333333,5.2,5.285714286,5.386153846,4.228205128,4.782051282,5.432692308,94,-87.5,128.5,17,9.722222222,6,4.081632653,11,7.482993197,90.27777778,1,90.27777778,94,-87.5,128.5,890.8857143,935.8611111,890.8857143,935.8611111,90.27777778,94,-87.5,128.5,2,2,1,0,1,1,1,#N/A,#N/A,1,1,0,1
283,1,3,0,9,,0,0,,8,0,3,0,0,2,0,0,3.461538462,5,3.75,3.153846154,4.230769231,5.461538462,3.3,3.25,3.25,3.230769231,5.076923077,5,5.615384615,3.916666667,5.444444444,5,5.285714286,4.995299145,3.621538462,4.176282051,4.994123932,10,352.5,-94.5,,69.44444444,,,,,30.55555556,0,,,,,,,,,,,,,2,2,1,0,0,1,1,0,0,#N/A,0,1,0
284,1,3,0,9,,0,0,,,,3,NA,NA,NA,NA,NA,5.153846154,5.076923077,5.846153846,5.076923077,5.538461538,2.923076923,5.583333333,3.666666667,4.666666667,4.769230769,3.916666667,4.461538462,5.230769231,5.25,5.333333333,3.4,4.642857143,4.735128205,4.520512821,4.935897436,5.068910256,112,63.5,187.5,17,9.722222222,3,2.040816327,14,9.523809524,90.27777778,1,90.27777778,112,63.5,187.5,940.6969697,864.7058824,940.6969697,864.7058824,90.27777778,112,63.5,187.5,3,3,1,1,1,1,#N/A,#N/A,1,1,1,1,1
285,1,3,0,9,,0,1,,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,110,54,118,24,14.58333333,1,0.680272109,23,15.6462585,85.41666667,1,85.41666667,110,54,118,636.6451613,648.25,636.6451613,648.25,85.41666667,110,54,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
286,1,3,0,9,,0,0,,,,3,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,-40.5,-46,193,38,24.30555556,14,9.523809524,24,16.32653061,75.69444444,1,75.69444444,-40.5,-46,193,938.9259259,946.3478261,938.9259259,946.3478261,75.69444444,-40.5,-46,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
287,1,3,0,9,,0,0,,11,1,3,1,1,2,0,0,3.923076923,4.583333333,3.538461538,4.230769231,5.538461538,2.384615385,2.916666667,3.454545455,2.6,2,6.538461538,6.692307692,6.846153846,5,6.666666667,4.8,6,6.001025641,3.501934732,4.033119658,6.301282051,113,179,200.5,12,6.25,6,4.081632653,6,4.081632653,93.75,1,93.75,113,179,200.5,941,865.7352941,941,865.7352941,93.75,113,179,200.5,2,2,1,0,0,1,1,0,0,1,1,1,1
288,1,3,0,9,,0,1,,10,1,3,0,0,1,0,0,3.461538462,5.230769231,4.25,4.153846154,5.769230769,1,3.333333333,2.25,1.818181818,1.846153846,6.538461538,5.615384615,6.538461538,5.916666667,5.111111111,5.4,5.214285714,5.716324786,3.157226107,3.977564103,5.795405983,105,60.5,62,21,12.5,1,0.680272109,20,13.60544218,87.5,1,87.5,105,60.5,62,771.0333333,714.84375,771.0333333,714.84375,87.5,105,60.5,62,2,2,1,0,0,1,1,0,0,1,1,1,0
289,1,3,1,10,,0,1,,,,3,NA,NA,NA,NA,NA,5.846153846,5.153846154,5.923076923,5.923076923,6.076923077,1.846153846,4.25,4.666666667,5.545454545,5.538461538,3.384615385,3.307692308,4.615384615,5.583333333,3.222222222,3.6,3.357142857,4.065726496,4.677039627,5.128205128,4.18215812,20.5,-41.5,233.5,10,4.861111111,3,2.040816327,7,4.761904762,95.13888889,1,95.13888889,20.5,-41.5,233.5,805.7142857,846.5,805.7142857,846.5,95.13888889,20.5,-41.5,233.5,1,1,0,1,1,0,0,1,1,0,0,0,1
290,1,3,1,10,,0,1,,12,1,3,1,1,1,1,1,3.75,5.25,4.272727273,4.692307692,5.230769231,1.454545455,4.5,4.75,3.4,4.272727273,5.166666667,4.833333333,5.692307692,5,5.125,4.6,4.923076923,5.050128205,4.417878788,4.108391608,5.162660256,185.5,-52,-54,72,47.91666667,11,7.482993197,61,41.49659864,52.08333333,0,,,,,777.8235294,892.4666667,,,,,,,3,3,1,1,0,1,1,#N/A,0,1,1,0,0
291,1,3,1,10,,0,0,,13,1,3,1,1,2,1,1,4.923076923,5.076923077,5,3.833333333,4.923076923,4.230769231,4.916666667,4.416666667,4.25,4.769230769,4.333333333,4.461538462,5.153846154,5,5,3,4.285714286,4.523076923,4.537179487,4.664529915,4.903846154,162,123,31.5,16,9.027777778,0,0,16,10.88435374,90.97222222,1,90.97222222,162,123,31.5,676.3125,532.6571429,676.3125,532.6571429,90.97222222,162,123,31.5,1,3,0,1,1,1,#N/A,1,#N/A,#N/A,1,1,0
292,1,3,1,10,,0,0,,,,3,NA,NA,NA,NA,NA,5.5,5.076923077,6.666666667,6.307692308,6.230769231,1.083333333,5.916666667,5.583333333,4.090909091,5.416666667,4.461538462,4.461538462,5.75,5.454545455,3.666666667,3.8,3.714285714,4.626550117,5.093822844,5.144230769,4.833187646,94.5,5.5,45.5,4,0.694444444,0,0,4,2.721088435,99.30555556,1,99.30555556,94.5,5.5,45.5,834.8055556,822.8611111,834.8055556,822.8611111,99.30555556,94.5,5.5,45.5,1,3,0,1,1,1,#N/A,1,1,#N/A,1,0,0
293,1,3,1,10,,0,1,,12,1,3,1,1,1,1,1,3.153846154,5.076923077,4.692307692,3.538461538,5.230769231,3.692307692,4.166666667,3.545454545,2.25,2.692307692,5.75,6.538461538,6.25,5.166666667,6.222222222,4.6,5.642857143,5.755470085,3.680885781,4.230769231,6.044337607,79,57,109,13,6.944444444,2,1.360544218,11,7.482993197,93.05555556,1,93.05555556,79,57,109,791.1764706,778.2857143,791.1764706,778.2857143,93.05555556,79,57,109,2,2,1,0,0,1,1,0,0,1,1,1,1
294,1,3,1,10,,0,0,,15,0,3,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,-64.5,19,232,16,9.027777778,6,4.081632653,10,6.802721088,90.97222222,1,90.97222222,-64.5,19,232,887.6451613,842,887.6451613,842,90.97222222,-64.5,19,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
295,1,3,1,10,,0,0,,,,3,NA,NA,NA,NA,NA,4.166666667,5.153846154,6.076923077,3.692307692,5.692307692,5.333333333,2.916666667,2.916666667,4.090909091,5.153846154,4.384615385,4.692307692,5.461538462,5.5,5.888888889,3.8,5.142857143,5.068547009,3.892540793,5.019230769,5.385683761,67,-28.5,196.5,11,5.555555556,2,1.360544218,9,6.12244898,94.44444444,1,94.44444444,67,-28.5,196.5,811.0571429,829.7941176,811.0571429,829.7941176,94.44444444,67,-28.5,196.5,2,2,1,0,1,1,1,0,1,1,1,0,1
296,1,3,1,10,,0,0,,10,1,3,0,0,1,0,0,4.083333333,5.461538462,4.538461538,4.307692308,5.307692308,2.923076923,4.916666667,4.25,4.583333333,4.461538462,4.5,5.538461538,5.615384615,5.166666667,3.777777778,5.4,4.357142857,5.09965812,4.542307692,4.436965812,5.02457265,53.5,162.5,268,31,20.13888889,14,9.523809524,17,11.56462585,79.86111111,1,79.86111111,53.5,162.5,268,975.3448276,838.9310345,975.3448276,838.9310345,79.86111111,53.5,162.5,268,3,3,1,1,0,1,1,1,#N/A,#N/A,0,1,1
297,1,3,1,10,,0,1,,13,1,3,1,1,1,1,1,4.5,4.461538462,3.461538462,4.230769231,5.153846154,1.916666667,5.416666667,4.166666667,4.75,5.153846154,3.75,4.461538462,4.454545455,5.333333333,3.444444444,3.4,3.428571429,4.218772339,4.647435897,3.954059829,4.423465423,87.5,77,67,8,3.472222222,3,2.040816327,5,3.401360544,96.52777778,1,96.52777778,87.5,77,67,955.0285714,846.1714286,955.0285714,846.1714286,96.52777778,87.5,77,67,1,1,0,1,0,0,0,1,0,0,1,1,0
298,1,3,1,10,,0,1,,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,71,31,63.5,5,1.388888889,1,0.680272109,4,2.721088435,98.61111111,1,98.61111111,71,31,63.5,757.8823529,750.8888889,757.8823529,750.8888889,98.61111111,71,31,63.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
299,1,4,1,11,,0,1,9.5,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,-8.5,27.5,110,13,6.944444444,1,0.680272109,12,8.163265306,93.05555556,1,93.05555556,-8.5,27.5,110,750.7272727,719.4375,750.7272727,719.4375,93.05555556,-8.5,27.5,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
300,1,4,1,11,,0,0,10,12,0,3,1,0,2,1,0,3.916666667,5,5.153846154,4.615384615,5.692307692,3.846153846,2.416666667,3.25,3.25,3,4.846153846,5.538461538,5.307692308,5.5,5.375,4.6,5.076923077,5.264230769,3.352564103,4.704059829,5.430288462,59,52,21,8,3.472222222,2,1.360544218,6,4.081632653,96.52777778,1,96.52777778,59,52,21,818.2,769.2941176,818.2,769.2941176,96.52777778,59,52,21,2,2,1,0,1,1,1,0,#N/A,1,#N/A,1,0
301,1,4,1,11,,0,1,9.4,12,1,3,1,1,1,1,1,3.615384615,5.230769231,5.538461538,4.307692308,4.307692308,2.538461538,4.166666667,4.25,4.583333333,5.153846154,3.538461538,3.538461538,5.923076923,4.5,2.75,3.4,3,4.022307692,4.338461538,4.256410256,4.177884615,-5,73.5,116,20,11.80555556,1,0.680272109,19,12.92517007,88.19444444,1,88.19444444,-5,73.5,116,665.2903226,612.7647059,665.2903226,612.7647059,88.19444444,-5,73.5,116,1,1,0,1,0,0,0,#N/A,0,0,0,1,1
